矩阵大小,列访问时间(ms),列StdDev,行访问时间(ms),行StdDev,加速比,内存占用(KB),L1缓存倍数,L2缓存倍数,L3缓存倍数
2006,8.47940,0.20046,1.97770,0.12391,4.288,31453.45,655.28,15.36,1.02
2007,8.48790,0.16314,2.05210,0.16742,4.136,31484.81,655.93,15.37,1.02
2008,8.69750,0.25701,3.53710,4.66845,2.459,31516.19,656.59,15.39,1.03
2009,8.64650,0.39672,2.60570,0.27439,3.318,31547.58,657.24,15.40,1.03
2010,8.60370,0.22069,2.00130,0.24390,4.299,31578.98,657.90,15.42,1.03
2011,10.34440,0.40103,2.65990,0.35371,3.889,31610.41,658.55,15.43,1.03
2012,9.17570,0.35131,2.78620,0.31727,3.293,31641.84,659.21,15.45,1.03
2013,8.37700,0.27956,2.01180,0.10096,4.164,31673.30,659.86,15.47,1.03
2014,8.29780,0.28614,1.92840,0.08625,4.303,31704.77,660.52,15.48,1.03
2015,7.85820,0.40556,2.01260,0.14379,3.905,31736.25,661.17,15.50,1.03
2016,12.25000,0.33300,2.08660,0.17496,5.871,31767.75,661.83,15.51,1.03
2017,7.77420,0.13766,2.19280,0.18186,3.545,31799.27,662.48,15.53,1.04
2018,8.27700,0.35287,2.17480,0.20736,3.806,31830.80,663.14,15.54,1.04
2019,8.03710,0.15960,2.16380,0.17496,3.714,31862.34,663.80,15.56,1.04
2020,8.80220,0.21184,2.12740,0.12730,4.138,31893.91,664.46,15.57,1.04
2021,8.19050,0.11310,2.16620,0.14787,3.781,31925.48,665.11,15.59,1.04
2022,9.32770,0.17662,2.33590,0.44011,3.993,31957.08,665.77,15.60,1.04
2023,8.35920,0.29327,2.06930,0.15594,4.040,31988.69,666.43,15.62,1.04
2024,8.87840,0.27115,2.08400,0.18270,4.260,32020.31,667.09,15.63,1.04
2025,8.15360,0.32037,2.07870,0.10694,3.922,32051.95,667.75,15.65,1.04
2026,9.47700,0.31176,2.25890,0.18077,4.195,32083.61,668.41,15.67,1.04
2027,8.51820,0.24663,2.19690,0.11757,3.877,32115.28,669.07,15.68,1.05
2028,8.80010,0.22343,2.28920,0.19291,3.844,32146.97,669.73,15.70,1.05
2029,10.52960,1.54311,2.96530,0.68151,3.551,32178.67,670.39,15.71,1.05
2030,10.12530,0.65470,2.38130,0.22049,4.252,32210.39,671.05,15.73,1.05
2031,14.38700,0.54591,3.14140,0.68604,4.580,32242.12,671.71,15.74,1.05
2032,33.30400,2.40620,2.79440,0.43550,11.918,32273.88,672.37,15.76,1.05
2033,15.25310,1.09177,2.99930,0.50381,5.086,32305.64,673.03,15.77,1.05
2034,10.43990,0.53434,2.64550,0.25823,3.946,32337.42,673.70,15.79,1.05
2035,9.02120,0.34763,2.09860,0.09061,4.299,32369.22,674.36,15.81,1.05
2036,9.27810,0.54994,2.14030,0.15964,4.335,32401.03,675.02,15.82,1.05
2037,9.30520,1.03168,2.57310,0.38670,3.616,32432.86,675.68,15.84,1.06
2038,9.83740,0.56306,2.51800,0.35585,3.907,32464.70,676.35,15.85,1.06
2039,8.29280,0.25436,2.16500,0.26326,3.830,32496.56,677.01,15.87,1.06
2040,10.15590,0.43643,2.76450,0.40937,3.674,32528.44,677.68,15.88,1.06
2041,8.50340,0.31639,2.06950,0.12617,4.109,32560.33,678.34,15.90,1.06
2042,8.45110,0.60016,2.55330,0.28503,3.310,32592.23,679.00,15.91,1.06
2043,10.48000,0.59606,2.30990,0.24304,4.537,32624.16,679.67,15.93,1.06
2044,8.69880,0.19681,2.27420,0.17605,3.825,32656.09,680.34,15.95,1.06
2045,9.82640,1.21504,2.15000,0.11380,4.570,32688.05,681.00,15.96,1.06
2046,9.25460,0.47406,2.18960,0.23675,4.227,32720.02,681.67,15.98,1.07
2047,8.64910,0.69311,3.14120,0.71111,2.753,32752.00,682.33,15.99,1.07
2048,24.34030,0.93316,2.62450,0.77555,9.274,32784.00,683.00,16.01,1.07
2049,9.55600,1.09393,3.16667,0.33605,3.018,32816.02,683.67,16.02,1.07
2050,10.06300,0.26811,2.56667,0.14088,3.921,32848.05,684.33,16.04,1.07
2051,10.06767,0.37676,3.14633,0.44435,3.200,32880.09,685.00,16.05,1.07
2052,9.01467,0.19884,2.27567,0.07123,3.961,32912.16,685.67,16.07,1.07
2053,9.02267,0.26349,2.17500,0.03326,4.148,32944.23,686.34,16.09,1.07
2054,8.58233,0.18925,2.24600,0.12541,3.821,32976.33,687.01,16.10,1.07
2055,9.58733,0.42343,2.94800,0.18236,3.252,33008.44,687.68,16.12,1.07
2056,10.28067,0.30945,2.91367,0.35625,3.528,33040.56,688.35,16.13,1.08
2057,10.67233,0.61766,3.34467,0.31097,3.191,33072.70,689.01,16.15,1.08
2058,9.98567,0.43686,2.95267,0.38626,3.382,33104.86,689.68,16.16,1.08
2059,10.23033,0.57649,2.98100,0.24240,3.432,33137.03,690.35,16.18,1.08
2060,11.28367,0.95273,3.27367,0.45215,3.447,33169.22,691.03,16.20,1.08
2061,10.74700,0.45547,2.84433,0.49780,3.778,33201.42,691.70,16.21,1.08
2062,11.26800,0.28099,3.04833,0.37248,3.696,33233.64,692.37,16.23,1.08
2063,14.00467,0.92048,2.60533,0.14011,5.375,33265.88,693.04,16.24,1.08
2064,33.09333,0.20019,2.57433,0.06474,12.855,33298.12,693.71,16.26,1.08
2065,15.79000,0.11684,2.59033,0.14005,6.096,33330.39,694.38,16.27,1.08
2066,10.99467,0.20249,2.54367,0.04584,4.322,33362.67,695.06,16.29,1.09
2067,10.91233,0.90264,2.59333,0.10947,4.208,33394.97,695.73,16.31,1.09
2068,10.29667,0.46222,2.54300,0.19792,4.049,33427.28,696.40,16.32,1.09
2069,9.73967,0.55977,2.87300,0.33445,3.390,33459.61,697.08,16.34,1.09
2070,9.33767,0.19559,2.74067,0.18545,3.407,33491.95,697.75,16.35,1.09
2071,9.80333,0.35452,2.33900,0.08124,4.191,33524.31,698.42,16.37,1.09
2072,10.12833,0.12498,2.29233,0.08255,4.418,33556.69,699.10,16.39,1.09
2073,9.19300,0.35084,2.72300,0.15636,3.376,33589.08,699.77,16.40,1.09
2074,9.74000,0.55546,3.55600,0.48095,2.739,33621.48,700.45,16.42,1.09
2075,12.50800,0.59522,3.42000,0.92068,3.657,33653.91,701.12,16.43,1.10
2076,11.22233,0.15495,3.14900,0.38062,3.564,33686.34,701.80,16.45,1.10
2077,11.73533,0.47388,3.33133,0.17712,3.523,33718.80,702.47,16.46,1.10
2078,11.05600,0.22713,3.38100,0.15083,3.270,33751.27,703.15,16.48,1.10
2079,10.43267,0.37359,2.73900,0.34049,3.809,33783.75,703.83,16.50,1.10
2080,15.46167,0.40667,3.70500,0.37549,4.173,33816.25,704.51,16.51,1.10
2081,10.65500,0.66188,3.29967,0.62908,3.229,33848.77,705.18,16.53,1.10
2082,10.74733,0.69718,3.72100,0.37759,2.888,33881.30,705.86,16.54,1.10
2083,10.89733,0.21542,3.29800,0.29067,3.304,33913.84,706.54,16.56,1.10
2084,11.45300,0.61748,3.74333,0.22581,3.060,33946.41,707.22,16.58,1.11
2085,10.89200,0.26251,3.57367,0.52373,3.048,33978.98,707.90,16.59,1.11
2086,11.72433,0.10495,3.60633,0.46265,3.251,34011.58,708.57,16.61,1.11
2087,11.15567,0.53537,2.81200,0.11635,3.967,34044.19,709.25,16.62,1.11
2088,10.68900,0.04528,2.41400,0.11231,4.428,34076.81,709.93,16.64,1.11
2089,9.11233,0.09350,2.46967,0.06931,3.690,34109.45,710.61,16.66,1.11
2090,10.26767,0.18691,2.41233,0.03287,4.256,34142.11,711.29,16.67,1.11
2091,10.95000,0.14990,2.46167,0.11411,4.448,34174.78,711.97,16.69,1.11
2092,11.45433,0.25230,2.40267,0.04340,4.767,34207.47,712.66,16.70,1.11
2093,10.43400,0.48629,2.70933,0.05409,3.851,34240.17,713.34,16.72,1.11
2094,12.43667,0.20410,2.90500,0.07785,4.281,34272.89,714.02,16.73,1.12
2095,15.52200,0.04452,2.59233,0.02733,5.988,34305.62,714.70,16.75,1.12
2096,21.63400,0.40350,2.70533,0.03400,7.997,34338.38,715.38,16.77,1.12
2097,26.72933,0.95973,3.15933,0.08749,8.460,34371.14,716.07,16.78,1.12
2098,20.47433,0.45880,2.67567,0.43657,7.652,34403.92,716.75,16.80,1.12
2099,16.60267,0.52698,2.68767,0.07853,6.177,34436.72,717.43,16.81,1.12
2100,13.09133,0.07123,2.41900,0.18954,5.412,34469.53,718.12,16.83,1.12
2101,11.25467,0.20685,2.37467,0.10199,4.739,34502.36,718.80,16.85,1.12
2102,11.46167,0.31473,2.29333,0.04224,4.998,34535.20,719.48,16.86,1.12
2103,11.30867,0.26154,2.32800,0.07880,4.858,34568.06,720.17,16.88,1.13
2104,12.01933,0.11811,2.24333,0.04365,5.358,34600.94,720.85,16.89,1.13
2105,9.95567,0.48562,2.33067,0.12341,4.272,34633.83,721.54,16.91,1.13
2106,10.48667,0.21690,2.59700,0.15485,4.038,34666.73,722.22,16.93,1.13
2107,11.10467,0.71164,2.50700,0.07798,4.429,34699.66,722.91,16.94,1.13
2108,12.61267,0.09781,2.54900,0.06225,4.948,34732.59,723.60,16.96,1.13
2109,11.36000,0.40836,2.55500,0.10451,4.446,34765.55,724.28,16.98,1.13
2110,10.63167,0.12495,2.50500,0.29277,4.244,34798.52,724.97,16.99,1.13
2111,10.58067,0.53206,2.70300,0.40220,3.914,34831.50,725.66,17.01,1.13
2112,15.56267,0.25991,2.82133,0.09599,5.516,34864.50,726.34,17.02,1.13
2113,14.28233,1.38870,3.54700,0.20584,4.027,34897.52,727.03,17.04,1.14
2114,10.50033,0.27364,2.56467,0.10519,4.094,34930.55,727.72,17.06,1.14
2115,10.79333,0.25887,2.40867,0.11097,4.481,34963.59,728.41,17.07,1.14
2116,11.62133,0.04328,2.63167,0.07484,4.416,34996.66,729.10,17.09,1.14
2117,10.66633,0.23077,2.73200,0.23821,3.904,35029.73,729.79,17.10,1.14
2118,11.30167,0.16808,2.40900,0.08688,4.691,35062.83,730.48,17.12,1.14
2119,11.30667,0.16088,2.36833,0.07403,4.774,35095.94,731.17,17.14,1.14
2120,12.99100,0.37653,2.33467,0.12267,5.564,35129.06,731.86,17.15,1.14
2121,10.89100,0.51070,2.54433,0.06815,4.280,35162.20,732.55,17.17,1.14
2122,12.09333,0.23335,2.34967,0.11141,5.147,35195.36,733.24,17.19,1.15
2123,11.25667,0.15181,2.51233,0.07791,4.481,35228.53,733.93,17.20,1.15
2124,12.45567,0.38130,2.87100,0.25376,4.338,35261.72,734.62,17.22,1.15
2125,12.24933,0.14227,2.52967,0.06513,4.842,35294.92,735.31,17.23,1.15
2126,11.96633,0.21355,2.47633,0.09016,4.832,35328.14,736.00,17.25,1.15
2127,11.82800,0.41184,2.45033,0.15951,4.827,35361.38,736.70,17.27,1.15
2128,18.29833,0.21325,2.59267,0.12957,7.058,35394.62,737.39,17.28,1.15
2129,15.94233,0.52329,2.59500,0.17647,6.143,35427.89,738.08,17.30,1.15
2130,17.86067,0.49968,2.69300,0.29372,6.632,35461.17,738.77,17.32,1.15
2131,24.26400,1.36232,2.53533,0.07910,9.570,35494.47,739.47,17.33,1.16
2132,23.67700,0.23628,2.85567,0.19684,8.291,35527.78,740.16,17.35,1.16
2133,18.78033,1.01160,2.61833,0.02237,7.173,35561.11,740.86,17.36,1.16
2134,14.19367,0.05725,2.40833,0.12651,5.894,35594.45,741.55,17.38,1.16
2135,13.99800,0.13096,2.49600,0.06514,5.608,35627.81,742.25,17.40,1.16
2136,13.42100,0.12688,2.49067,0.04613,5.389,35661.19,742.94,17.41,1.16
2137,13.30800,0.55407,2.77133,0.07757,4.802,35694.58,743.64,17.43,1.16
2138,11.98267,0.18240,2.50200,0.03645,4.789,35727.98,744.33,17.45,1.16
2139,12.46067,0.48985,2.59267,0.05186,4.806,35761.41,745.03,17.46,1.16
2140,12.57933,0.26158,2.62467,0.14330,4.793,35794.84,745.73,17.48,1.17
2141,11.22000,0.23909,2.58633,0.13098,4.338,35828.30,746.42,17.49,1.17
2142,13.70200,0.00909,2.60833,0.08897,5.253,35861.77,747.12,17.51,1.17
2143,11.64067,0.49295,2.64533,0.19707,4.400,35895.25,747.82,17.53,1.17
2144,17.03067,0.37582,2.54833,0.09042,6.683,35928.75,748.52,17.54,1.17
2145,12.78100,0.14850,2.69900,0.14600,4.735,35962.27,749.21,17.56,1.17
2146,11.94733,0.54906,2.47433,0.17798,4.829,35995.80,749.91,17.58,1.17
2147,11.20300,0.15104,2.74200,0.17862,4.086,36029.34,750.61,17.59,1.17
2148,18.73467,2.16927,3.72533,0.22893,5.029,36062.91,751.31,17.61,1.17
2149,12.66800,0.78654,2.60867,0.15698,4.856,36096.48,752.01,17.63,1.18
2150,11.84500,0.18281,2.64900,0.21202,4.471,36130.08,752.71,17.64,1.18
2151,11.55267,0.25679,2.48333,0.12283,4.652,36163.69,753.41,17.66,1.18
2152,13.33233,0.12144,2.51667,0.14258,5.298,36197.31,754.11,17.67,1.18
2153,11.96633,0.44116,2.59100,0.05593,4.618,36230.95,754.81,17.69,1.18
2154,13.64400,0.34442,2.52967,0.08128,5.394,36264.61,755.51,17.71,1.18
2155,13.23400,0.66109,2.59500,0.09969,5.100,36298.28,756.21,17.72,1.18
2156,14.24767,0.08988,2.81900,0.14047,5.054,36331.97,756.92,17.74,1.18
2157,12.76767,0.64259,2.58733,0.13576,4.935,36365.67,757.62,17.76,1.18
2158,12.66867,0.30826,2.52867,0.05921,5.010,36399.39,758.32,17.77,1.18
2159,13.21133,0.17941,2.76400,0.22793,4.780,36433.12,759.02,17.79,1.19
2160,18.15833,0.14775,2.68300,0.07646,6.768,36466.88,759.73,17.81,1.19
2161,14.44667,0.20474,2.81300,0.15229,5.136,36500.64,760.43,17.82,1.19
2162,14.99633,0.27450,3.61700,0.24979,4.146,36534.42,761.13,17.84,1.19
2163,18.19200,0.16753,3.66667,0.21945,4.961,36568.22,761.84,17.86,1.19
2164,17.76967,0.39469,2.90433,0.05165,6.118,36602.03,762.54,17.87,1.19
2165,24.39533,0.80571,3.64000,0.35609,6.702,36635.86,763.25,17.89,1.19
2166,19.83833,0.43911,4.19800,0.36448,4.726,36669.70,763.95,17.91,1.19
2167,20.97567,0.23600,2.72100,0.11860,7.709,36703.56,764.66,17.92,1.19
2168,23.04000,0.36419,3.84500,0.47802,5.992,36737.44,765.36,17.94,1.20
2169,17.88067,0.83535,2.82367,0.13431,6.332,36771.33,766.07,17.95,1.20
2170,18.66367,0.62707,2.73333,0.17562,6.828,36805.23,766.78,17.97,1.20
2171,14.65067,1.26339,2.92500,0.07677,5.009,36839.16,767.48,17.99,1.20
2172,17.04633,0.06825,2.54033,0.03283,6.710,36873.09,768.19,18.00,1.20
2173,14.45767,1.09683,2.81433,0.07188,5.137,36907.05,768.90,18.02,1.20
2174,14.08100,0.20160,2.66167,0.23384,5.290,36941.02,769.60,18.04,1.20
2175,13.04533,0.30236,2.59600,0.06083,5.025,36975.00,770.31,18.05,1.20
2176,22.17867,0.33352,2.74800,0.25514,8.071,37009.00,771.02,18.07,1.20
2177,14.29333,0.35670,3.00233,0.27221,4.761,37043.02,771.73,18.09,1.21
2178,14.29400,0.16668,2.63000,0.13594,5.435,37077.05,772.44,18.10,1.21
2179,16.08667,0.50044,4.45300,0.57517,3.613,37111.09,773.15,18.12,1.21
2180,15.33100,0.10564,3.15867,0.11879,4.854,37145.16,773.86,18.14,1.21
2181,15.41667,0.16290,3.68000,0.63512,4.189,37179.23,774.57,18.15,1.21
2182,15.19800,0.37871,3.76000,0.50138,4.042,37213.33,775.28,18.17,1.21
2183,14.40667,0.21182,3.28933,0.09880,4.380,37247.44,775.99,18.19,1.21
2184,15.68967,0.25824,2.81000,0.06688,5.584,37281.56,776.70,18.20,1.21
2185,12.61267,0.23161,2.76300,0.07403,4.565,37315.70,777.41,18.22,1.21
2186,14.31567,0.20305,2.83933,0.24473,5.042,37349.86,778.12,18.24,1.22
2187,14.10500,0.48242,2.81333,0.14054,5.014,37384.03,778.83,18.25,1.22
2188,16.10333,0.21484,3.23267,0.35151,4.981,37418.22,779.55,18.27,1.22
2189,14.51133,0.54271,4.08633,0.38786,3.551,37452.42,780.26,18.29,1.22
2190,15.72567,0.44068,2.76433,0.11413,5.689,37486.64,780.97,18.30,1.22
2191,16.37833,0.54825,3.47367,0.50609,4.715,37520.88,781.68,18.32,1.22
2192,22.79233,0.85087,3.85467,0.43159,5.913,37555.12,782.40,18.34,1.22
2193,14.95000,0.54512,3.75767,0.41444,3.979,37589.39,783.11,18.35,1.22
2194,14.27700,0.26268,2.69867,0.16160,5.290,37623.67,783.83,18.37,1.22
2195,17.43533,0.50210,3.49733,0.24478,4.985,37657.97,784.54,18.39,1.23
2196,15.66633,0.85537,3.40133,0.52548,4.606,37692.28,785.26,18.40,1.23
2197,23.77700,2.02143,3.67500,0.45520,6.470,37726.61,785.97,18.42,1.23
2198,19.39833,3.02212,2.60867,0.11208,7.436,37760.95,786.69,18.44,1.23
2199,19.84267,0.76916,3.38700,0.48939,5.858,37795.31,787.40,18.45,1.23
2200,19.02500,0.10239,2.78367,0.10435,6.835,37829.69,788.12,18.47,1.23
2201,21.84933,0.61640,2.83800,0.04519,7.699,37864.08,788.83,18.49,1.23
2202,23.78600,0.22613,3.04633,0.38179,7.808,37898.48,789.55,18.51,1.23
2203,20.15500,1.11116,4.00667,0.08256,5.030,37932.91,790.27,18.52,1.23
2204,26.65400,0.29586,3.77233,0.60596,7.066,37967.34,790.99,18.54,1.24
2205,20.56933,0.18573,3.71133,0.51462,5.542,38001.80,791.70,18.56,1.24
2206,20.19900,0.47147,3.99833,0.34039,5.052,38036.27,792.42,18.57,1.24
2207,19.26900,0.45681,4.39567,0.39743,4.384,38070.75,793.14,18.59,1.24
2208,23.37000,0.74261,3.35167,0.08722,6.973,38105.25,793.86,18.61,1.24
2209,18.44400,0.15395,3.52767,0.64019,5.228,38139.77,794.58,18.62,1.24
2210,15.34367,0.20868,3.00467,0.21501,5.107,38174.30,795.30,18.64,1.24
2211,16.24467,0.59840,3.00567,0.14284,5.405,38208.84,796.02,18.66,1.24
2212,15.96667,0.21382,2.75633,0.11971,5.793,38243.41,796.74,18.67,1.24
2213,15.90400,0.57278,3.02067,0.31468,5.265,38277.98,797.46,18.69,1.25
2214,16.94733,0.38169,2.81433,0.25463,6.022,38312.58,798.18,18.71,1.25
2215,16.10300,1.40432,2.65533,0.02294,6.064,38347.19,798.90,18.72,1.25
2216,17.25567,0.26395,2.82967,0.07450,6.098,38381.81,799.62,18.74,1.25
2217,17.72867,0.76037,3.05233,0.17816,5.808,38416.45,800.34,18.76,1.25
2218,15.33600,0.22810,3.04800,0.25442,5.031,38451.11,801.06,18.77,1.25
2219,16.10000,0.47678,2.78267,0.12748,5.786,38485.78,801.79,18.79,1.25
2220,17.54800,0.07542,2.74600,0.10602,6.390,38520.47,802.51,18.81,1.25
2221,14.88067,1.04151,3.18467,0.13890,4.673,38555.17,803.23,18.83,1.26
2222,16.80267,1.78650,3.22633,0.20357,5.208,38589.89,803.96,18.84,1.26
2223,19.52300,0.82595,2.88833,0.03445,6.759,38624.62,804.68,18.86,1.26
2224,21.71333,0.33036,2.88300,0.07964,7.532,38659.38,805.40,18.88,1.26
2225,15.67800,1.11556,2.93000,0.08823,5.351,38694.14,806.13,18.89,1.26
2226,16.30700,0.05561,2.68300,0.07172,6.078,38728.92,806.85,18.91,1.26
2227,15.50867,0.56887,3.02533,0.08181,5.126,38763.72,807.58,18.93,1.26
2228,17.10367,0.21859,2.97433,0.13119,5.750,38798.53,808.30,18.94,1.26
2229,16.73300,1.16989,2.91000,0.16666,5.750,38833.36,809.03,18.96,1.26
2230,16.31700,0.29539,2.99367,0.34540,5.451,38868.20,809.75,18.98,1.27
2231,16.06433,1.09461,2.88167,0.29039,5.575,38903.06,810.48,19.00,1.27
2232,19.18600,0.54840,3.75000,0.50104,5.116,38937.94,811.21,19.01,1.27
2233,18.95033,1.33801,3.11333,0.28083,6.087,38972.83,811.93,19.03,1.27
2234,22.73500,2.84721,4.39500,0.18087,5.173,39007.73,812.66,19.05,1.27
2235,24.92100,3.51065,3.78567,0.58903,6.583,39042.66,813.39,19.06,1.27
2236,19.57133,0.57483,3.16533,0.16085,6.183,39077.59,814.12,19.08,1.27
2237,23.17933,0.64737,2.97767,0.10977,7.784,39112.55,814.84,19.10,1.27
2238,20.82067,0.47483,3.62433,0.15345,5.745,39147.52,815.57,19.11,1.27
2239,30.90900,2.00432,3.08700,0.17864,10.013,39182.50,816.30,19.13,1.28
2240,29.34733,0.85848,3.21633,0.23961,9.124,39217.50,817.03,19.15,1.28
2241,24.38500,0.70004,3.12867,0.14055,7.794,39252.52,817.76,19.17,1.28
2242,25.18733,1.57909,2.84533,0.08282,8.852,39287.55,818.49,19.18,1.28
2243,24.03467,0.77006,2.93600,0.10406,8.186,39322.59,819.22,19.20,1.28
2244,20.66333,0.33964,3.31767,0.29100,6.228,39357.66,819.95,19.22,1.28
2245,21.78800,1.14631,2.92900,0.17781,7.439,39392.73,820.68,19.23,1.28
2246,19.02967,0.37269,2.66633,0.03537,7.137,39427.83,821.41,19.25,1.28
2247,22.20333,1.26518,2.86767,0.08934,7.743,39462.94,822.14,19.27,1.28
2248,20.85167,0.33147,3.33200,0.39155,6.258,39498.06,822.88,19.29,1.29
2249,19.70633,0.99047,3.01767,0.07396,6.530,39533.20,823.61,19.30,1.29
2250,17.83900,0.37417,2.90767,0.11023,6.135,39568.36,824.34,19.32,1.29
2251,19.45533,0.97078,2.96333,0.14221,6.565,39603.53,825.07,19.34,1.29
2252,23.44967,1.67718,5.09500,0.86408,4.602,39638.72,825.81,19.35,1.29
2253,21.33067,0.39318,3.08500,0.01824,6.914,39673.92,826.54,19.37,1.29
2254,18.14567,0.16540,2.97933,0.15592,6.091,39709.14,827.27,19.39,1.29
2255,19.30100,0.77761,3.13600,0.03811,6.155,39744.38,828.01,19.41,1.29
2256,23.77467,0.87082,2.94767,0.21229,8.066,39779.62,828.74,19.42,1.29
2257,18.50967,0.31876,3.60533,0.23676,5.134,39814.89,829.48,19.44,1.30
2258,21.17133,0.65063,2.75133,0.09827,7.695,39850.17,830.21,19.46,1.30
2259,17.73400,0.82191,2.70033,0.06254,6.567,39885.47,830.95,19.48,1.30
2260,17.69400,0.33038,3.04167,0.31457,5.817,39920.78,831.68,19.49,1.30
2261,18.08133,0.76998,3.11200,0.30749,5.810,39956.11,832.42,19.51,1.30
2262,18.01067,0.13862,2.66800,0.03915,6.751,39991.45,833.16,19.53,1.30
2263,23.08900,0.07916,2.96700,0.21874,7.782,40026.81,833.89,19.54,1.30
2264,20.29733,0.24279,2.82667,0.05542,7.181,40062.19,834.63,19.56,1.30
2265,24.71433,2.66451,3.17833,0.12214,7.776,40097.58,835.37,19.58,1.31
2266,18.59967,0.19500,3.08867,0.31081,6.022,40132.98,836.10,19.60,1.31
2267,22.12100,1.61293,3.22533,0.21336,6.859,40168.41,836.84,19.61,1.31
2268,20.51900,0.21628,2.90000,0.03226,7.076,40203.84,837.58,19.63,1.31
2269,21.88533,0.76400,2.97800,0.10769,7.349,40239.30,838.32,19.65,1.31
2270,18.88000,0.55716,2.63333,0.05573,7.170,40274.77,839.06,19.67,1.31
2271,22.95333,1.12621,3.05600,0.10773,7.511,40310.25,839.80,19.68,1.31
2272,26.33000,0.11743,3.07933,0.27832,8.551,40345.75,840.54,19.70,1.31
2273,21.87167,1.24058,3.16067,0.07223,6.920,40381.27,841.28,19.72,1.31
2274,20.77800,0.47604,2.85233,0.08557,7.285,40416.80,842.02,19.73,1.32
2275,25.05700,0.51690,3.03267,0.07816,8.262,40452.34,842.76,19.75,1.32
2276,22.92600,0.11712,2.79300,0.05694,8.208,40487.91,843.50,19.77,1.32
2277,27.14167,0.42028,3.26033,0.12784,8.325,40523.48,844.24,19.79,1.32
2278,24.46500,0.16412,3.05333,0.29888,8.013,40559.08,844.98,19.80,1.32
2279,25.62433,1.46676,3.01767,0.21344,8.491,40594.69,845.72,19.82,1.32
2280,24.88933,0.16742,3.05867,0.20200,8.137,40630.31,846.46,19.84,1.32
2281,27.60900,1.60451,3.71633,0.36197,7.429,40665.95,847.21,19.86,1.32
2282,25.36067,0.19599,3.69167,0.67926,6.870,40701.61,847.95,19.87,1.32
2283,24.97000,1.12292,3.18067,0.32121,7.851,40737.28,848.69,19.89,1.33
2284,22.04700,0.63465,2.90000,0.11328,7.602,40772.97,849.44,19.91,1.33
2285,23.59033,1.35001,3.12000,0.01657,7.561,40808.67,850.18,19.93,1.33
2286,20.56000,0.31218,3.09400,0.11802,6.645,40844.39,850.92,19.94,1.33
2287,22.61133,1.29421,3.21833,0.25960,7.026,40880.12,851.67,19.96,1.33
2288,26.46467,0.32834,3.23600,0.45147,8.178,40915.88,852.41,19.98,1.33
2289,20.88567,0.59482,3.35100,0.06481,6.233,40951.64,853.16,20.00,1.33
2290,20.05900,0.32048,3.60833,0.83313,5.559,40987.42,853.90,20.01,1.33
2291,21.60233,1.41676,4.10300,0.49795,5.265,41023.22,854.65,20.03,1.34
2292,21.74200,0.25106,3.25933,0.36197,6.671,41059.03,855.40,20.05,1.34
2293,22.09367,1.22562,3.09600,0.27545,7.136,41094.86,856.14,20.07,1.34
2294,21.31167,0.62893,2.86567,0.05209,7.437,41130.70,856.89,20.08,1.34
2295,22.56933,1.08634,4.04567,0.37790,5.579,41166.56,857.64,20.10,1.34
2296,29.02933,8.66853,3.16333,0.11055,9.177,41202.44,858.38,20.12,1.34
2297,21.30367,1.18431,3.80667,0.36604,5.596,41238.33,859.13,20.14,1.34
2298,20.68900,0.13435,3.07800,0.51760,6.722,41274.23,859.88,20.15,1.34
2299,23.37867,0.95091,3.38300,0.21641,6.911,41310.16,860.63,20.17,1.34
2300,21.98200,0.29983,3.02233,0.05879,7.273,41346.09,861.38,20.19,1.35
2301,22.73433,0.81547,3.38000,0.41479,6.726,41382.05,862.13,20.21,1.35
2302,21.19467,0.62138,3.00933,0.11010,7.043,41418.02,862.88,20.22,1.35
2303,21.96067,1.14772,3.28233,0.27960,6.691,41454.00,863.62,20.24,1.35
2304,38.42933,0.85503,3.77000,0.17197,10.193,41490.00,864.38,20.26,1.35
2305,22.38933,0.94545,3.88967,0.22827,5.756,41526.02,865.13,20.28,1.35
2306,21.29800,0.17053,2.88667,0.04937,7.378,41562.05,865.88,20.29,1.35
2307,24.45133,2.14405,3.47700,0.27404,7.032,41598.09,866.63,20.31,1.35
2308,22.31500,0.42563,3.51333,0.24989,6.352,41634.16,867.38,20.33,1.36
2309,26.78900,1.19373,3.27367,0.12324,8.183,41670.23,868.13,20.35,1.36
2310,21.08833,0.37809,3.07200,0.12897,6.865,41706.33,868.88,20.36,1.36
2311,27.52700,0.35470,3.38700,0.13114,8.127,41742.44,869.63,20.38,1.36
2312,26.71367,0.47981,2.97400,0.08535,8.982,41778.56,870.39,20.40,1.36
2313,23.97133,1.33260,3.77067,0.23448,6.357,41814.70,871.14,20.42,1.36
2314,22.34667,0.13225,3.59067,0.24585,6.224,41850.86,871.89,20.43,1.36
2315,24.85767,1.77672,3.43033,0.06043,7.246,41887.03,872.65,20.45,1.36
2316,23.28200,0.14616,3.15600,0.14742,7.377,41923.22,873.40,20.47,1.36
2317,33.02067,0.84005,3.36767,0.00492,9.805,41959.42,874.15,20.49,1.37
2318,26.31233,0.07468,3.42567,0.28006,7.681,41995.64,874.91,20.51,1.37
2319,26.82467,1.55084,3.11467,0.09231,8.612,42031.88,875.66,20.52,1.37
2320,29.18800,0.14779,3.40200,0.41999,8.580,42068.12,876.42,20.54,1.37
2321,27.50833,1.64844,3.50233,0.06166,7.854,42104.39,877.17,20.56,1.37
