矩阵大小,列访问时间(ms),列StdDev,行访问时间(ms),行StdDev,加速比,内存占用(KB),L1缓存倍数,L2缓存倍数,L3缓存倍数
3333,135.24633,0.63491,8.63033,0.36897,15.671,86814.23,1808.63,42.39,2.83
3334,114.89333,1.91377,8.32800,0.06629,13.796,86866.33,1809.72,42.42,2.83
3335,136.91400,6.00309,9.73567,0.85584,14.063,86918.44,1810.80,42.44,2.83
3336,116.88233,5.35349,11.24533,0.13861,10.394,86970.56,1811.89,42.47,2.83
3337,142.99600,2.79931,8.63400,0.30961,16.562,87022.70,1812.97,42.49,2.83
3338,124.82233,1.56992,8.14733,0.14726,15.321,87074.86,1814.06,42.52,2.83
3339,142.89633,1.80924,8.40333,0.10852,17.005,87127.03,1815.15,42.54,2.84
3340,113.90533,0.58806,7.96267,0.36130,14.305,87179.22,1816.23,42.57,2.84
3341,145.94467,3.57677,9.30600,0.42067,15.683,87231.42,1817.32,42.59,2.84
3342,125.55500,1.41577,9.74600,0.67728,12.883,87283.64,1818.41,42.62,2.84
3343,138.56233,4.79987,8.53233,0.45446,16.240,87335.88,1819.50,42.64,2.84
3344,121.53900,5.80824,8.61233,0.16903,14.112,87388.12,1820.59,42.67,2.84
3345,139.50567,5.93261,13.14633,2.13317,10.612,87440.39,1821.67,42.70,2.85
3346,125.00100,0.75727,8.08833,0.06079,15.454,87492.67,1822.76,42.72,2.85
3347,143.44867,3.62466,9.77500,0.90487,14.675,87544.97,1823.85,42.75,2.85
3348,111.45533,1.04726,9.72967,0.17491,11.455,87597.28,1824.94,42.77,2.85
3349,143.61667,3.91485,8.23300,0.15611,17.444,87649.61,1826.03,42.80,2.85
3350,128.17533,1.22976,9.42100,0.26443,13.605,87701.95,1827.12,42.82,2.85
3351,141.46600,2.22786,8.63333,0.17454,16.386,87754.31,1828.21,42.85,2.86
3352,116.27433,0.25935,9.82567,0.13725,11.834,87806.69,1829.31,42.87,2.86
3353,150.91367,4.17430,10.38567,0.91946,14.531,87859.08,1830.40,42.90,2.86
3354,130.88767,4.09647,10.08800,0.12230,12.975,87911.48,1831.49,42.93,2.86
3355,144.68033,1.81483,8.89300,0.34057,16.269,87963.91,1832.58,42.95,2.86
3356,126.89667,13.32352,8.73633,0.27392,14.525,88016.34,1833.67,42.98,2.87
3357,134.74200,6.40061,8.41967,0.36325,16.003,88068.80,1834.77,43.00,2.87
3358,119.30100,2.84915,8.47367,0.04620,14.079,88121.27,1835.86,43.03,2.87
3359,151.90900,8.14926,9.30233,0.02085,16.330,88173.75,1836.95,43.05,2.87
3360,136.92933,7.21196,10.84533,0.64722,12.626,88226.25,1838.05,43.08,2.87
3361,148.90200,0.10793,10.52333,1.07614,14.150,88278.77,1839.14,43.10,2.87
3362,125.43133,4.01638,9.43400,0.16053,13.296,88331.30,1840.24,43.13,2.88
3363,139.49967,9.64388,9.75167,1.44043,14.305,88383.84,1841.33,43.16,2.88
3364,112.89467,0.83877,8.76100,0.23870,12.886,88436.41,1842.43,43.18,2.88
3365,140.57733,13.65404,8.46667,0.25209,16.604,88488.98,1843.52,43.21,2.88
3366,125.81033,3.33479,10.75133,1.75183,11.702,88541.58,1844.62,43.23,2.88
3367,133.23200,4.98436,8.26900,0.18348,16.112,88594.19,1845.71,43.26,2.88
3368,133.03500,10.16375,11.33400,0.59814,11.738,88646.81,1846.81,43.28,2.89
3369,134.83200,2.30456,9.06700,0.16485,14.871,88699.45,1847.91,43.31,2.89
3370,129.96733,2.77161,10.49700,0.94839,12.381,88752.11,1849.00,43.34,2.89
3371,139.81000,3.25959,13.29867,0.57925,10.513,88804.78,1850.10,43.36,2.89
3372,130.18700,2.06605,11.65033,0.63253,11.175,88857.47,1851.20,43.39,2.89
3373,135.04433,1.66536,11.37000,0.07758,11.877,88910.17,1852.30,43.41,2.89
3374,126.00533,0.54399,10.44033,0.49025,12.069,88962.89,1853.39,43.44,2.90
3375,129.22567,3.28916,11.69200,0.23187,11.052,89015.62,1854.49,43.46,2.90
3376,131.35533,0.94363,11.58367,0.55874,11.340,89068.38,1855.59,43.49,2.90
3377,142.80800,4.36194,9.70433,0.65242,14.716,89121.14,1856.69,43.52,2.90
3378,122.80000,1.37755,9.83533,0.56426,12.486,89173.92,1857.79,43.54,2.90
3379,152.03167,15.06415,12.60233,0.13842,12.064,89226.72,1858.89,43.57,2.90
3380,124.21167,1.99653,9.78000,0.19940,12.701,89279.53,1859.99,43.59,2.91
3381,141.94567,4.14505,8.59267,0.06873,16.519,89332.36,1861.09,43.62,2.91
3382,129.24267,4.75804,9.02367,0.29611,14.323,89385.20,1862.19,43.65,2.91
3383,143.34267,7.74081,11.13300,1.27254,12.875,89438.06,1863.29,43.67,2.91
3384,147.67500,6.05792,12.87467,1.09838,11.470,89490.94,1864.39,43.70,2.91
3385,140.20900,2.62816,9.05067,0.05662,15.492,89543.83,1865.50,43.72,2.91
3386,134.66733,9.29299,17.57200,1.12582,7.664,89596.73,1866.60,43.75,2.92
3387,142.02900,5.67283,14.31100,0.58358,9.924,89649.66,1867.70,43.77,2.92
3388,126.42233,4.33438,12.67667,0.64802,9.973,89702.59,1868.80,43.80,2.92
3389,146.17700,6.85249,11.77600,0.13188,12.413,89755.55,1869.91,43.83,2.92
3390,132.75267,6.32749,11.90200,1.17615,11.154,89808.52,1871.01,43.85,2.92
3391,143.89300,4.05818,8.63800,0.40845,16.658,89861.50,1872.11,43.88,2.93
3392,139.15433,1.08945,9.28033,0.22756,14.995,89914.50,1873.22,43.90,2.93
3393,149.19333,18.20912,11.74933,0.59653,12.698,89967.52,1874.32,43.93,2.93
3394,134.72200,1.77470,9.08300,0.64422,14.832,90020.55,1875.43,43.96,2.93
3395,137.48767,4.69082,8.84967,0.32937,15.536,90073.59,1876.53,43.98,2.93
3396,119.70100,1.10692,9.30300,0.27957,12.867,90126.66,1877.64,44.01,2.93
3397,147.34900,10.28453,12.15500,1.07464,12.123,90179.73,1878.74,44.03,2.94
3398,123.64000,1.82899,9.68667,0.10914,12.764,90232.83,1879.85,44.06,2.94
3399,137.48667,2.49501,9.47600,0.24773,14.509,90285.94,1880.96,44.08,2.94
3400,123.01333,3.16421,8.99867,0.44997,13.670,90339.06,1882.06,44.11,2.94
3401,148.27567,8.02994,9.49167,0.71455,15.622,90392.20,1883.17,44.14,2.94
3402,128.14900,1.06682,8.74000,0.11799,14.662,90445.36,1884.28,44.16,2.94
3403,158.59367,11.17636,13.56400,1.04816,11.692,90498.53,1885.39,44.19,2.95
3404,131.26500,4.36711,15.68533,1.15256,8.369,90551.72,1886.49,44.21,2.95
3405,156.33567,10.84374,10.51567,0.23871,14.867,90604.92,1887.60,44.24,2.95
3406,131.55633,1.02800,12.24700,0.76941,10.742,90658.14,1888.71,44.27,2.95
3407,144.59300,0.36661,12.38767,0.60727,11.672,90711.38,1889.82,44.29,2.95
3408,138.45800,2.27271,12.05433,0.18951,11.486,90764.62,1890.93,44.32,2.95
3409,137.22067,3.34389,14.98400,0.81873,9.158,90817.89,1892.04,44.34,2.96
3410,132.31033,1.93544,14.02533,1.63373,9.434,90871.17,1893.15,44.37,2.96
3411,136.99233,4.66208,12.03833,0.34818,11.380,90924.47,1894.26,44.40,2.96
3412,125.43900,3.88961,8.74233,0.15098,14.348,90977.78,1895.37,44.42,2.96
3413,145.69300,4.15501,13.01967,0.75401,11.190,91031.11,1896.48,44.45,2.96
3414,132.41167,1.88972,12.21600,0.17399,10.839,91084.45,1897.59,44.47,2.96
3415,139.69867,2.02526,12.15567,0.88421,11.492,91137.81,1898.70,44.50,2.97
3416,125.07800,0.50825,9.30100,0.68170,13.448,91191.19,1899.82,44.53,2.97
3417,137.34133,3.03438,9.58167,0.03719,14.334,91244.58,1900.93,44.55,2.97
3418,133.66700,4.14732,10.52500,2.02311,12.700,91297.98,1902.04,44.58,2.97
3419,140.72267,2.78615,10.60367,1.24614,13.271,91351.41,1903.15,44.61,2.97
3420,122.95867,2.64958,11.38267,0.42516,10.802,91404.84,1904.27,44.63,2.98
3421,142.73633,3.19477,11.27500,0.25184,12.660,91458.30,1905.38,44.66,2.98
3422,124.90533,1.35636,8.88800,0.09591,14.053,91511.77,1906.50,44.68,2.98
3423,146.62533,2.46341,9.45567,0.67086,15.507,91565.25,1907.61,44.71,2.98
3424,138.96867,2.40610,11.97600,0.28579,11.604,91618.75,1908.72,44.74,2.98
3425,143.93367,11.55799,12.79067,0.73001,11.253,91672.27,1909.84,44.76,2.98
3426,143.75133,8.72623,10.11167,0.22741,14.216,91725.80,1910.95,44.79,2.99
3427,151.73167,2.45375,9.42567,0.40513,16.098,91779.34,1912.07,44.81,2.99
3428,119.74500,0.71841,9.54367,0.45617,12.547,91832.91,1913.19,44.84,2.99
3429,141.20333,3.71040,11.37467,1.02051,12.414,91886.48,1914.30,44.87,2.99
3430,130.85867,1.53049,9.44433,0.60127,13.856,91940.08,1915.42,44.89,2.99
3431,150.69900,9.03312,9.13500,0.14540,16.497,91993.69,1916.54,44.92,2.99
3432,131.84800,5.77317,11.21100,0.69094,11.761,92047.31,1917.65,44.94,3.00
3433,149.25833,0.79383,9.07667,0.34180,16.444,92100.95,1918.77,44.97,3.00
3434,136.45967,10.96171,8.58400,0.13872,15.897,92154.61,1919.89,45.00,3.00
3435,150.78733,2.51641,9.08133,0.34255,16.604,92208.28,1921.01,45.02,3.00
3436,123.84233,1.17692,8.85933,0.09089,13.979,92261.97,1922.12,45.05,3.00
3437,157.16200,4.28374,9.35067,0.65187,16.808,92315.67,1923.24,45.08,3.01
3438,137.48133,1.02300,8.75433,0.22834,15.704,92369.39,1924.36,45.10,3.01
3439,156.31800,4.46772,9.50533,0.14804,16.445,92423.12,1925.48,45.13,3.01
3440,128.87967,0.98897,9.06333,0.08452,14.220,92476.88,1926.60,45.15,3.01
3441,152.47733,1.84856,8.72967,0.25745,17.467,92530.64,1927.72,45.18,3.01
3442,132.94033,1.58433,9.23967,0.23087,14.388,92584.42,1928.84,45.21,3.01
3443,162.81433,1.76117,9.03667,0.16181,18.017,92638.22,1929.96,45.23,3.02
3444,122.26300,1.09447,9.13500,0.01003,13.384,92692.03,1931.08,45.26,3.02
3445,154.81000,3.68736,10.68100,0.06304,14.494,92745.86,1932.21,45.29,3.02
3446,137.86767,1.33559,9.35833,0.21708,14.732,92799.70,1933.33,45.31,3.02
3447,159.20667,3.61114,8.99700,0.28538,17.696,92853.56,1934.45,45.34,3.02
3448,132.40133,9.72965,10.52800,1.27530,12.576,92907.44,1935.57,45.36,3.02
3449,153.07967,5.14631,8.90933,0.00865,17.182,92961.33,1936.69,45.39,3.03
3450,138.53000,3.59404,9.09433,0.35151,15.233,93015.23,1937.82,45.42,3.03
3451,156.44567,5.70126,10.48833,0.47481,14.916,93069.16,1938.94,45.44,3.03
3452,140.29300,7.53922,8.84867,0.24164,15.855,93123.09,1940.06,45.47,3.03
3453,149.19633,5.22189,9.37800,0.32085,15.909,93177.05,1941.19,45.50,3.03
3454,133.75833,2.15408,9.18367,0.25999,14.565,93231.02,1942.31,45.52,3.03
3455,150.30433,2.24254,9.36200,0.28681,16.055,93285.00,1943.44,45.55,3.04
3456,153.13867,3.81599,9.01433,0.30250,16.988,93339.00,1944.56,45.58,3.04
3457,150.50933,2.36678,9.27633,0.14350,16.225,93393.02,1945.69,45.60,3.04
3458,133.53633,0.84424,9.14100,0.30955,14.609,93447.05,1946.81,45.63,3.04
3459,145.35233,3.60209,12.74267,0.54860,11.407,93501.09,1947.94,45.65,3.04
3460,130.52700,0.17925,9.07033,0.39387,14.391,93555.16,1949.07,45.68,3.05
3461,158.09000,4.46548,11.01767,0.29547,14.349,93609.23,1950.19,45.71,3.05
3462,134.13333,2.36108,9.05400,0.34887,14.815,93663.33,1951.32,45.73,3.05
3463,149.68733,3.21750,13.02233,0.67172,11.495,93717.44,1952.45,45.76,3.05
3464,143.46300,5.27519,14.23533,0.16171,10.078,93771.56,1953.57,45.79,3.05
3465,170.51067,10.28764,10.83767,0.71383,15.733,93825.70,1954.70,45.81,3.05
3466,137.15700,1.14397,10.78000,0.78402,12.723,93879.86,1955.83,45.84,3.06
3467,154.85667,3.35754,9.45100,0.83263,16.385,93934.03,1956.96,45.87,3.06
3468,132.83433,9.82063,9.56667,0.13553,13.885,93988.22,1958.09,45.89,3.06
3469,146.21567,0.38313,9.78033,0.78961,14.950,94042.42,1959.22,45.92,3.06
3470,135.99833,1.54785,9.54467,0.49356,14.249,94096.64,1960.35,45.95,3.06
3471,144.06967,5.73595,9.18267,0.14693,15.689,94150.88,1961.48,45.97,3.06
3472,140.63967,6.58306,11.79333,1.04144,11.925,94205.12,1962.61,46.00,3.07
3473,153.38967,6.30570,10.41700,0.76160,14.725,94259.39,1963.74,46.03,3.07
3474,134.13600,0.75933,9.58000,0.43719,14.002,94313.67,1964.87,46.05,3.07
3475,156.93333,2.54658,8.86333,0.31725,17.706,94367.97,1966.00,46.08,3.07
3476,116.64233,1.01089,8.57600,0.10664,13.601,94422.28,1967.13,46.10,3.07
3477,148.82000,5.11805,9.34933,0.51857,15.918,94476.61,1968.26,46.13,3.08
3478,140.58533,3.49274,9.64200,0.10695,14.581,94530.95,1969.39,46.16,3.08
3479,152.38733,4.16187,9.77633,0.30097,15.587,94585.31,1970.53,46.18,3.08
3480,126.88200,1.30184,8.42467,0.11876,15.061,94639.69,1971.66,46.21,3.08
3481,149.08667,1.79126,10.60933,0.96786,14.052,94694.08,1972.79,46.24,3.08
3482,134.05433,1.64693,8.85833,0.03682,15.133,94748.48,1973.93,46.26,3.08
3483,145.60067,0.62691,9.30733,0.15679,15.644,94802.91,1975.06,46.29,3.09
3484,126.66733,5.35015,9.28733,0.22892,13.639,94857.34,1976.19,46.32,3.09
3485,148.32800,2.98772,10.72567,0.79070,13.829,94911.80,1977.33,46.34,3.09
3486,135.42400,3.03270,8.88633,0.15876,15.240,94966.27,1978.46,46.37,3.09
3487,157.50800,3.20993,9.59200,0.16600,16.421,95020.75,1979.60,46.40,3.09
3488,140.72600,3.04295,9.05600,0.12163,15.540,95075.25,1980.73,46.42,3.09
3489,155.25533,2.74299,9.63467,0.56450,16.114,95129.77,1981.87,46.45,3.10
3490,140.30100,2.81144,8.98900,0.24052,15.608,95184.30,1983.01,46.48,3.10
3491,154.35667,2.61607,9.17733,0.23427,16.819,95238.84,1984.14,46.50,3.10
3492,127.51133,0.35980,9.94733,0.31833,12.819,95293.41,1985.28,46.53,3.10
3493,158.79100,3.35963,8.79367,0.21452,18.057,95347.98,1986.42,46.56,3.10
3494,139.73333,1.13792,8.79900,0.21024,15.881,95402.58,1987.55,46.58,3.11
3495,156.81533,1.71348,11.27167,0.16755,13.912,95457.19,1988.69,46.61,3.11
3496,131.48000,0.73274,9.82367,1.02814,13.384,95511.81,1989.83,46.64,3.11
3497,169.34267,14.08519,10.23900,0.38356,16.539,95566.45,1990.97,46.66,3.11
3498,143.16833,7.75494,10.16100,0.21197,14.090,95621.11,1992.11,46.69,3.11
3499,149.07167,1.87672,11.96800,1.78107,12.456,95675.78,1993.25,46.72,3.11
3500,126.96100,0.96493,10.05533,0.21973,12.626,95730.47,1994.38,46.74,3.12
3501,151.10400,2.06819,9.74500,0.37464,15.506,95785.17,1995.52,46.77,3.12
3502,140.96200,0.33625,9.40400,0.44230,14.990,95839.89,1996.66,46.80,3.12
3503,152.13033,1.96761,9.07533,0.34287,16.763,95894.62,1997.80,46.82,3.12
3504,139.87633,2.13329,8.91933,0.31680,15.682,95949.38,1998.95,46.85,3.12
3505,159.92967,0.18136,10.23967,1.14143,15.619,96004.14,2000.09,46.88,3.13
3506,140.64433,1.76828,9.95633,0.62498,14.126,96058.92,2001.23,46.90,3.13
3507,165.34933,10.15171,9.06933,0.40102,18.232,96113.72,2002.37,46.93,3.13
3508,131.12033,1.97487,8.56167,0.18475,15.315,96168.53,2003.51,46.96,3.13
3509,163.53967,7.00991,9.38900,0.34371,17.418,96223.36,2004.65,46.98,3.13
3510,148.75867,9.05901,8.95267,0.19541,16.616,96278.20,2005.80,47.01,3.13
3511,155.01767,2.13493,9.43000,0.39034,16.439,96333.06,2006.94,47.04,3.14
3512,140.68433,14.33282,9.73267,0.33632,14.455,96387.94,2008.08,47.06,3.14
3513,159.05833,1.78485,8.92233,0.23281,17.827,96442.83,2009.23,47.09,3.14
3514,138.50833,1.12724,10.10933,0.27374,13.701,96497.73,2010.37,47.12,3.14
3515,151.21433,0.48106,9.16667,0.26265,16.496,96552.66,2011.51,47.14,3.14
3516,131.01600,1.99831,9.53367,0.35182,13.742,96607.59,2012.66,47.17,3.14
3517,159.15233,4.53715,9.10700,0.54449,17.476,96662.55,2013.80,47.20,3.15
3518,141.56100,1.37209,9.59600,0.59766,14.752,96717.52,2014.95,47.23,3.15
3519,159.66400,3.22391,10.22467,1.14771,15.616,96772.50,2016.09,47.25,3.15
3520,152.64333,4.97735,9.05967,0.01302,16.849,96827.50,2017.24,47.28,3.15
3521,153.17667,3.40280,10.07700,0.75645,15.201,96882.52,2018.39,47.31,3.15
3522,137.27200,1.78801,9.75000,1.05393,14.079,96937.55,2019.53,47.33,3.16
3523,158.22100,8.69858,9.73733,0.46425,16.249,96992.59,2020.68,47.36,3.16
3524,130.47633,0.55386,10.03400,0.35377,13.003,97047.66,2021.83,47.39,3.16
3525,159.55367,5.64997,9.89400,0.18330,16.126,97102.73,2022.97,47.41,3.16
3526,146.10767,0.31213,14.31567,1.76978,10.206,97157.83,2024.12,47.44,3.16
3527,149.67333,1.82884,9.58533,0.43107,15.615,97212.94,2025.27,47.47,3.16
3528,139.03133,0.44447,11.46600,0.30797,12.126,97268.06,2026.42,47.49,3.17
3529,163.26100,5.20271,11.09800,0.29786,14.711,97323.20,2027.57,47.52,3.17
3530,144.65333,2.14462,11.87700,0.25444,12.179,97378.36,2028.72,47.55,3.17
3531,160.88633,0.60142,11.40800,0.42201,14.103,97433.53,2029.87,47.57,3.17
3532,130.07400,2.10344,10.31800,0.33779,12.607,97488.72,2031.01,47.60,3.17
3533,158.81100,3.70693,9.93067,0.41246,15.992,97543.92,2032.17,47.63,3.18
3534,145.22700,1.63893,12.24933,1.57216,11.856,97599.14,2033.32,47.66,3.18
3535,164.49933,3.84204,10.89567,0.40999,15.098,97654.38,2034.47,47.68,3.18
3536,144.40033,0.35762,11.13000,0.68067,12.974,97709.62,2035.62,47.71,3.18
3537,155.14700,1.93162,9.88833,0.12329,15.690,97764.89,2036.77,47.74,3.18
3538,137.86000,2.92825,9.35533,0.25661,14.736,97820.17,2037.92,47.76,3.18
3539,152.01067,4.61685,9.25167,0.35318,16.431,97875.47,2039.07,47.79,3.19
3540,133.92367,3.37019,10.54433,0.67993,12.701,97930.78,2040.22,47.82,3.19
3541,165.48867,4.11341,11.51367,0.89558,14.373,97986.11,2041.38,47.84,3.19
3542,147.89133,0.96129,9.32400,0.09335,15.861,98041.45,2042.53,47.87,3.19
3543,160.52500,3.49459,10.57367,0.50975,15.182,98096.81,2043.68,47.90,3.19
3544,134.35533,0.78214,9.63500,0.40565,13.945,98152.19,2044.84,47.93,3.20
3545,165.94067,5.46360,11.09600,0.86989,14.955,98207.58,2045.99,47.95,3.20
3546,150.06467,15.44596,10.00567,0.16087,14.998,98262.98,2047.15,47.98,3.20
3547,163.59433,3.16318,9.68467,0.06964,16.892,98318.41,2048.30,48.01,3.20
3548,135.59200,6.17813,10.66233,1.52789,12.717,98373.84,2049.46,48.03,3.20
3549,163.22500,11.60461,9.73433,0.39689,16.768,98429.30,2050.61,48.06,3.20
3550,142.12833,2.47145,13.49700,0.78370,10.530,98484.77,2051.77,48.09,3.21
3551,149.79933,1.39840,11.69133,0.72514,12.813,98540.25,2052.92,48.12,3.21
3552,148.21700,1.89040,10.49533,0.11598,14.122,98595.75,2054.08,48.14,3.21
3553,166.28000,2.85629,9.39867,0.25572,17.692,98651.27,2055.23,48.17,3.21
3554,142.24833,0.66916,9.69967,0.19395,14.665,98706.80,2056.39,48.20,3.21
3555,162.43767,2.79219,10.10500,0.42342,16.075,98762.34,2057.55,48.22,3.21
3556,136.15300,3.28574,9.80067,0.29120,13.892,98817.91,2058.71,48.25,3.22
3557,155.23033,5.12899,11.69067,0.71389,13.278,98873.48,2059.86,48.28,3.22
3558,144.25600,5.54844,9.83400,0.14001,14.669,98929.08,2061.02,48.31,3.22
3559,163.64733,3.43416,10.16367,0.32396,16.101,98984.69,2062.18,48.33,3.22
3560,138.77833,2.83537,10.57567,0.33386,13.122,99040.31,2063.34,48.36,3.22
3561,158.48667,3.41869,10.19767,1.13213,15.541,99095.95,2064.50,48.39,3.23
3562,142.13667,0.53804,12.22600,0.40549,11.626,99151.61,2065.66,48.41,3.23
3563,154.28633,1.46794,9.99533,0.21848,15.436,99207.28,2066.82,48.44,3.23
3564,129.23100,1.03916,10.80067,1.95673,11.965,99262.97,2067.98,48.47,3.23
3565,155.36233,1.62175,9.77167,0.31928,15.899,99318.67,2069.14,48.50,3.23
3566,144.70167,1.62763,9.91333,0.37117,14.597,99374.39,2070.30,48.52,3.23
3567,165.50133,5.37171,11.94867,1.99312,13.851,99430.12,2071.46,48.55,3.24
3568,148.24167,2.29469,10.02667,0.59704,14.785,99485.88,2072.62,48.58,3.24
3569,167.65267,8.37360,14.19033,1.14176,11.815,99541.64,2073.78,48.60,3.24
3570,144.64567,0.83317,11.99200,0.31405,12.062,99597.42,2074.95,48.63,3.24
3571,167.61200,5.37989,9.39233,0.21635,17.846,99653.22,2076.11,48.66,3.24
3572,139.13667,4.37412,9.29600,0.19376,14.967,99709.03,2077.27,48.69,3.25
3573,167.94300,5.38197,12.06033,0.28745,13.925,99764.86,2078.43,48.71,3.25
3574,150.19767,0.55224,14.14867,0.28760,10.616,99820.70,2079.60,48.74,3.25
3575,170.94533,0.74993,11.31533,0.30793,15.107,99876.56,2080.76,48.77,3.25
3576,139.09567,1.63889,9.85433,0.39086,14.115,99932.44,2081.93,48.80,3.25
3577,163.47933,2.69413,10.31633,0.33668,15.847,99988.33,2083.09,48.82,3.25
3578,154.33233,5.70641,9.34733,0.36759,16.511,100044.23,2084.25,48.85,3.26
3579,168.93133,1.75405,9.78567,0.07374,17.263,100100.16,2085.42,48.88,3.26
3580,140.95200,1.93773,9.93200,0.35560,14.192,100156.09,2086.59,48.90,3.26
3581,180.59000,9.26117,11.03167,0.67678,16.370,100212.05,2087.75,48.93,3.26
3582,150.34167,1.52944,9.67267,0.20781,15.543,100268.02,2088.92,48.96,3.26
3583,168.92500,3.42895,9.47067,0.35264,17.837,100324.00,2090.08,48.99,3.27
3584,203.24767,6.25473,10.05833,0.35740,20.207,100380.00,2091.25,49.01,3.27
3585,177.20667,1.31600,10.09300,0.72917,17.557,100436.02,2092.42,49.04,3.27
3586,160.73900,12.41655,11.09833,0.69578,14.483,100492.05,2093.58,49.07,3.27
3587,169.41600,2.86773,12.10533,0.32337,13.995,100548.09,2094.75,49.10,3.27
3588,133.54500,0.96084,11.07200,0.06570,12.062,100604.16,2095.92,49.12,3.27
3589,174.95800,2.60620,9.55400,0.11335,18.313,100660.23,2097.09,49.15,3.28
3590,155.76433,3.64021,13.06200,0.68660,11.925,100716.33,2098.26,49.18,3.28
3591,172.79933,7.05692,9.67400,0.17475,17.862,100772.44,2099.43,49.21,3.28
3592,139.98333,0.51090,9.23233,0.12719,15.162,100828.56,2100.60,49.23,3.28
3593,172.21700,1.42574,9.38200,0.34018,18.356,100884.70,2101.76,49.26,3.28
3594,149.72667,4.38178,9.76567,0.13308,15.332,100940.86,2102.93,49.29,3.29
3595,177.85700,0.34127,10.76600,0.30910,16.520,100997.03,2104.10,49.31,3.29
3596,136.80467,1.23578,9.33033,0.18448,14.662,101053.22,2105.28,49.34,3.29
3597,180.89300,4.65833,9.49067,0.16059,19.060,101109.42,2106.45,49.37,3.29
3598,153.74100,1.70367,11.32967,1.15318,13.570,101165.64,2107.62,49.40,3.29
3599,172.17767,0.52756,9.84133,0.10778,17.495,101221.88,2108.79,49.42,3.29
3600,144.74367,1.70406,9.76267,0.39953,14.826,101278.12,2109.96,49.45,3.30
3601,172.43367,5.51668,10.26367,0.93129,16.800,101334.39,2111.13,49.48,3.30
3602,154.20133,2.46999,9.43767,0.24386,16.339,101390.67,2112.31,49.51,3.30
3603,170.94433,2.97296,10.83733,1.54774,15.774,101446.97,2113.48,49.53,3.30
3604,136.90133,1.98077,9.25700,0.13605,14.789,101503.28,2114.65,49.56,3.30
3605,175.03867,4.99732,10.73967,0.10406,16.298,101559.61,2115.83,49.59,3.31
3606,147.52267,4.13459,10.92867,0.55663,13.499,101615.95,2117.00,49.62,3.31
3607,180.11733,2.38055,10.37533,0.84794,17.360,101672.31,2118.17,49.64,3.31
3608,140.68500,1.83192,9.71733,0.64907,14.478,101728.69,2119.35,49.67,3.31
3609,171.66933,3.35386,10.20900,0.88743,16.815,101785.08,2120.52,49.70,3.31
3610,154.68000,4.22600,9.73600,0.48498,15.887,101841.48,2121.70,49.73,3.32
3611,170.28500,5.55921,12.09233,0.28278,14.082,101897.91,2122.87,49.75,3.32
3612,135.35967,0.41335,9.40067,0.04835,14.399,101954.34,2124.05,49.78,3.32
3613,169.74200,2.85503,9.55567,0.34826,17.763,102010.80,2125.22,49.81,3.32
3614,148.54233,1.29806,10.21933,0.73141,14.535,102067.27,2126.40,49.84,3.32
3615,172.20733,3.47240,9.55267,0.22116,18.027,102123.75,2127.58,49.87,3.32
3616,151.64433,2.53539,10.87000,0.15264,13.951,102180.25,2128.76,49.89,3.33
3617,172.40833,2.42087,9.52600,0.21088,18.099,102236.77,2129.93,49.92,3.33
3618,153.80167,1.40145,10.07533,0.44791,15.265,102293.30,2131.11,49.95,3.33
3619,171.84467,4.29168,10.47867,0.97287,16.399,102349.84,2132.29,49.98,3.33
3620,145.24600,2.55156,10.16467,0.83953,14.289,102406.41,2133.47,50.00,3.33
3621,170.07400,0.79322,9.98133,0.40779,17.039,102462.98,2134.65,50.03,3.34
3622,152.34333,2.76631,11.00233,0.52731,13.846,102519.58,2135.82,50.06,3.34
3623,170.63067,1.60814,9.78633,0.76213,17.436,102576.19,2137.00,50.09,3.34
3624,143.52733,2.10655,10.73733,0.12908,13.367,102632.81,2138.18,50.11,3.34
3625,168.60700,0.43056,9.94967,0.14371,16.946,102689.45,2139.36,50.14,3.34
3626,154.96167,2.03769,10.14967,0.50880,15.268,102746.11,2140.54,50.17,3.34
3627,171.88933,3.94938,9.94900,0.88558,17.277,102802.78,2141.72,50.20,3.35
3628,147.17000,4.35874,10.28067,0.54437,14.315,102859.47,2142.91,50.22,3.35
3629,180.22633,2.69613,10.92700,0.75212,16.494,102916.17,2144.09,50.25,3.35
